commit,author,date,title,faultID,file
e19ed34,James Cammarata,2014-08-07 13:28:09,Make sure default vars are used in template calls for tasks,8499,lib/ansible/playbook/task.py
4bf826f,James Cammarata,2014-08-07 11:17:13,Include *.ps1 files in the library for installation,8490,setup.py
4a157a7,James Cammarata,2014-08-06 12:10:07,Catch auth errors in winrm and properly raise errors,7875,lib/ansible/runner/connection_plugins/winrm.py
4e6685d,Michael DeHaan,2014-08-04 21:18:46,Merge pull request #8442 from Jmainguy/rpm_key_8424,8424
150feb6,Jonathan Mainguy,2014-08-04 20:55:49,"Removed max 8192 bytes, fixes #8424",8424
5d0bb33,James Cammarata,2014-08-04 15:32:41,Make run_command process communication smarter,7452,lib/ansible/module_utils/basic.py
74cbeb1,James Cammarata,2014-07-30 15:06:50,Default interface type to ipv4 when checking flags for Solaris,8330,lib/ansible/module_utils/facts.py
542aa49,Michael DeHaan,2014-08-04 14:14:22,Merge pull request #8409 from Jmainguy/hostname_8339,8339
bd49a83,James Cammarata,2014-08-04 13:07:21,Atomically move known hosts file into place when edited by paramiko connections,8169,lib/ansible/runner/connection_plugins/paramiko_ssh.py
af0d8cd,James Cammarata,2014-08-04 09:31:30,Fix literal block multiline parsing,8394,lib/ansible/module_utils/splitter.py
af0d8cd,James Cammarata,2014-08-04 09:31:30,Fix literal block multiline parsing,8394,test/units/TestUtils.py
6d94ae6,James Cammarata,2014-08-04 09:43:08,Remove unnecessary unicode conversions from parse_kv,8425,lib/ansible/runner/__init__.py
6d94ae6,James Cammarata,2014-08-04 09:43:08,Remove unnecessary unicode conversions from parse_kv,8425,lib/ansible/utils/__init__.py
6d94ae6,James Cammarata,2014-08-04 09:43:08,Remove unnecessary unicode conversions from parse_kv,8425,test/units/TestUtils.py
c0966ee,Jonathan Mainguy,2014-08-02 15:38:52,Fixes issue #8339 where Scientific Linux incorrectly tries to use FedoraStrategy of hostnamectl,8339
745b280,James Cammarata,2014-07-31 14:01:44,"Check for the numeric ""all"" value (-1) for the rule protocol",7832
7a5076c,James Cammarata,2014-07-30 14:47:50,Catching shlex splitting error in fact gathering get_cmdline call,8352,lib/ansible/module_utils/facts.py
8ee6906,Kurt Yoder,2014-07-30 14:33:01,Fix Docker image name parsing,8357
189824d,James Cammarata,2014-07-30 08:51:27,Remove whitespace around args,8343,lib/ansible/module_utils/splitter.py
189824d,James Cammarata,2014-07-30 08:51:27,Remove whitespace around args,8343,lib/ansible/utils/__init__.py
e6fa50a,James Cammarata,2014-07-29 14:16:47,Move splitter to module_utils so modules can use it and fix command arg splitting,8338,lib/ansible/module_utils/splitter.py
e6fa50a,James Cammarata,2014-07-29 14:16:47,Move splitter to module_utils so modules can use it and fix command arg splitting,8338,lib/ansible/playbook/play.py
e6fa50a,James Cammarata,2014-07-29 14:16:47,Move splitter to module_utils so modules can use it and fix command arg splitting,8338,lib/ansible/runner/__init__.py
e6fa50a,James Cammarata,2014-07-29 14:16:47,Move splitter to module_utils so modules can use it and fix command arg splitting,8338,lib/ansible/utils/__init__.py
e6fa50a,James Cammarata,2014-07-29 14:16:47,Move splitter to module_utils so modules can use it and fix command arg splitting,8338,lib/ansible/utils/splitter.py
e6fa50a,James Cammarata,2014-07-29 14:16:47,Move splitter to module_utils so modules can use it and fix command arg splitting,8338,test/units/TestUtils.py
aee940a,James Cammarata,2014-07-28 15:27:54,Reworking _clean_data() to be smarter about replaces,8228,lib/ansible/utils/__init__.py
aee940a,James Cammarata,2014-07-28 15:27:54,Reworking _clean_data() to be smarter about replaces,8228,test/units/TestUtils.py
6e81456,James Cammarata,2014-07-28 16:34:59,Unquote params passed to an include statement,8315,lib/ansible/playbook/play.py
f948a94,Michael DeHaan,2014-07-28 15:48:51,Merge pull request #8313 from sivel/issue/8250,8250
571f343,Matt Martz,2014-07-28 12:44:33,Make sure to assign pyrax.cloudservers to cs. Fixes #8250,8250
8b77aa9,Michael DeHaan,2014-07-28 11:30:27,Merge pull request #7949 from hacosta/apt_key,7936
a9eef02,Veeti Paananen,2014-07-28 17:34:54,Expand variables in configuration files,6373,lib/ansible/constants.py
6eac47e,James Cammarata,2014-07-26 00:30:42,Use split_args instead of shlex.split for included params,8296,lib/ansible/playbook/play.py
1453f7b,James Martin,2014-07-25 10:56:25,Fixes #8290.,8290
b21875d,James Cammarata,2014-07-21 11:01:41,Make sure 'item' variable is set when using first_available_file,8220,lib/ansible/playbook/task.py
9fac3b0,Michael DeHaan,2014-07-18 07:52:07,Merge pull request #8187 from willangenent/devel,8152
0e33db8,Will Angenent,2014-07-17 23:04:21,Fix for issue #8152: Missing auth headers and a faulty JSON decode,8152
50f5136,Michael DeHaan,2014-07-15 18:04:50,Merge pull request #8106 from muff1nman/pacman-update-checkmode-fix,8047
4b8dcb2,James Cammarata,2014-07-15 09:28:17,Merge pull request #8135 from rmarchei/8102,8102
d6bca15,Ruggero Marchei,2014-07-14 22:51:40,fix issue #8102,8102
5fdd2a7,Andrew DeMaria,2014-07-12 10:57:30,Fix #8047,8047
aa08368,James Cammarata,2014-07-11 14:22:53,Merge pull request #8094 from ghjm/vsphere-fixes,8067
5e0d07c,James Cammarata,2014-07-11 11:59:12,Merge pull request #8092 from ghjm/mysql-exceptions,8075
9dc1931,James Cammarata,2014-07-11 11:57:20,Merge pull request #8093 from ghjm/mysql-dbname,8065
fb83bdf,Graham Mainwaring,2014-07-10 23:05:23,"Fixed tracebacks when datacenter not found, when notes not given, and when collecting facts after VM creation. Fixes #8067.",8067
22390e5,Graham Mainwaring,2014-07-10 22:37:46,"Switched primary and alias names of the name/db parameter, to match documentation. Fixes #8065.",8065
980d9da,Graham Mainwaring,2014-07-10 22:28:56,Added exception handling to database creation and deletion. Fixes #8075.,8075
7f8de3a,James Cammarata,2014-07-04 23:15:17,Merge pull request #8024 from kcghost/7941,7941
0ee28c1,James Cammarata,2014-07-02 09:26:14,Make sure subnets and route_tables are initialized before using,7712
379e1a4,dewey hylton,2014-06-30 17:23:55,fix swap translation on 4.x openbsd with 2.5.4 python,7992,lib/ansible/module_utils/facts.py
f870120,Hector Acosta,2014-06-27 03:16:12,Check at most 16 characters of the key. Fixes #7936,7936
b5b8402,Casey Fitzpatrick,2014-06-24 20:37:37,"apache2_module handles multiple lines of output, fixes #7736 and #7857",7736
375edbd,James Cammarata,2014-06-24 12:16:57,Check to make sure key exists in tag list before using it,7910
45cf1db,Michael Peters,2014-06-23 16:58:07,Fixing issue #7906 Catch any InvalidInstanceID.NotFound errors coming from the boto library when trying to find the newly created instance. When this happens We should just wait and try again.,7906
f8bf9cd,Paul Sokolovsky,2014-06-23 15:00:05,Handle TemplateNotFound to render more helpful error message.,7103,lib/ansible/runner/action_plugins/template.py
f8bf9cd,Paul Sokolovsky,2014-06-23 15:00:05,Handle TemplateNotFound to render more helpful error message.,7103,lib/ansible/utils/template.py
2bfdad1,James Cammarata,2014-06-23 12:35:08,Merge pull request #7904 from loglevel9/7903,7903
677e99e,Dann Bohn,2014-06-23 11:16:03,"force evaluation of vars memory_mb, num_cpus to be int fixes #7903",7903
b869f76,James Cammarata,2014-06-21 20:06:48,Allow deb package installation via with_items,7863
59698e7,James Cammarata,2014-06-21 00:53:30,Merge pull request #7876 from chrishoffman/shell_expand_roles_path,4897
cf997be,Chris Hoffman,2014-06-20 19:22:11,Shell expand DEFAULT_ROLES_PATH fixes #4897,4897,lib/ansible/constants.py
3f1cf5a,Michael Peters,2014-06-19 14:25:05,"This should fix issue #7848 We need to catch any InvalidVpcID.NotFound errors and treat them just like getting back a vpc that's not ""available""",7848
853471f,James Cammarata,2014-06-19 00:04:04,Handle integer param values that are calculated values,7828
aac194e,James Cammarata,2014-06-18 14:54:44,Double check whether the parent directory really exists using stat(),7760
360d8b0,James Cammarata,2014-06-18 14:22:20,Don't try to scan SSH signatures for non-ssh urls,7812,lib/ansible/module_utils/known_hosts.py
3fb3e7e,James Cammarata,2014-06-12 16:16:42,Properly parse urls for ssh-keyscan use,7474,lib/ansible/module_utils/known_hosts.py
c548d0f,James Cammarata,2014-06-12 08:53:21,Merge pull request #7737 from toddmowen/zfs-fix-7696,7696
4230a9a,Todd Owen,2014-06-12 16:18:16,zfs: work around incompatibility by renaming share.nfs to sharenfs,7696
78f4842,Stefan Lapers,2014-06-11 09:32:35,"fix incorrect secondary ip handling, fixes #7724",7724,lib/ansible/module_utils/facts.py
61325f5,James Cammarata,2014-06-09 10:48:06,Cleaning up svr4pkg commit fix for #7645,7645
4c30b3d,James Cammarata,2014-06-09 08:58:55,Fixing mysql master replication boolean,7528
fdbb77d,Casey Fitzpatrick,2014-06-08 19:59:44,"fix for svr4pkg module failure reporting, issue #7645",7645
9cb05a0,James Cammarata,2014-06-05 19:40:21,Catch failed connection due to a bad region in ec2_scaling_policy,7505
a760299,James Cammarata,2014-06-05 16:44:55,Catch failed connection due to a bad region in ec2_scaling_policy,7506
26aaa7b,James Cammarata,2014-06-05 15:41:56,Fix typo in nova_keypair import of exceptions from novaclient,7640
43f96a6,James Cammarata,2014-06-04 23:31:59,Fix issue with symlink path detection,7627
7483acd,James Cammarata,2014-06-04 22:48:08,Fix linking issue to directories in file module,7657
ad97c61,James Cammarata,2014-06-04 15:20:59,Add support for relative paths in the file lookup plugin for roles,7628,lib/ansible/runner/lookup_plugins/file.py
b3bbca0,James Cammarata,2014-06-04 13:52:44,Add additional params to get_target_from_rule method in ec2_group,7592
82a7849,James Cammarata,2014-06-04 13:22:50,Fix error passing play vars to an included playbook with empty vars,7658,lib/ansible/playbook/__init__.py
8ff0c0f,James Cammarata,2014-06-04 13:02:14,Tweaking make_su_cmd test,7652,test/units/TestUtils.py
d9df607,James Cammarata,2014-06-04 10:50:41,Fix order of merging variables for the combined cache,7598,lib/ansible/runner/__init__.py
74f20eb,James Cammarata,2014-06-03 13:33:26,Removing cruft leftover from the deprecation of include+with_items,7535,lib/ansible/playbook/play.py
f892cc7,Marc Pujol,2014-05-30 08:54:48,Merge and intersect lists without using sets.,7596,lib/ansible/utils/__init__.py
188ab7b,James Cammarata,2014-05-29 11:01:11,Check groupnames for None as well as an empty string in add_host,7585,lib/ansible/runner/action_plugins/add_host.py
202ac68,Brian Coca,2014-05-28 11:46:06,Correctly examine path for relative links in file module,7515
e99df21,James Cammarata,2014-05-27 16:04:02,Support checking for su user to atomic_move,7553,lib/ansible/module_utils/basic.py
cfd8c68,James Cammarata,2014-05-27 10:55:09,Correct issue of handlers running on all hosts incorrectly,7559,lib/ansible/playbook/__init__.py
d77a696,James Cammarata,2014-05-23 13:36:45,Merge module_vars into inject during template instead of updating,7510,lib/ansible/runner/__init__.py
f6792b7,Abhijit Menon-Sen,2014-05-23 21:03:50,Don't double (or triple) up common error messages,7498,lib/ansible/utils/__init__.py
1e672a0,James Cammarata,2014-05-23 10:06:09,Fixes for su on freebsd,7503,lib/ansible/runner/connection_plugins/paramiko_ssh.py
1e672a0,James Cammarata,2014-05-23 10:06:09,Fixes for su on freebsd,7503,lib/ansible/runner/connection_plugins/ssh.py
1e672a0,James Cammarata,2014-05-23 10:06:09,Fixes for su on freebsd,7503,lib/ansible/utils/__init__.py
1e672a0,James Cammarata,2014-05-23 10:06:09,Fixes for su on freebsd,7503,test/units/TestUtils.py
062e829,James Cammarata,2014-05-21 12:48:27,Fixing absolute path calculation for file module when linking,7403
e36a8d4,James Cammarata,2014-05-19 16:39:47,Don't re-query inventory when trimming failed/dark hosts,7446,lib/ansible/playbook/__init__.py
365bfd7,James Cammarata,2014-05-20 13:39:23,"Don't use listify_ function, when all we want to do is template variables",7396,lib/ansible/runner/lookup_plugins/env.py
d44ed53,James Cammarata,2014-05-19 23:04:13,Default use_proxy to True for fetch_url(),7322,lib/ansible/module_utils/urls.py
08406c0,James Cammarata,2014-05-16 08:48:29,Adding the capability to proxy the ssl cert check,7413,lib/ansible/module_utils/urls.py
285d987,James Cammarata,2014-05-19 10:26:06,Reset locale to 'C' if the specified one is invalid,7448,lib/ansible/module_utils/basic.py
cbea442,James Cammarata,2014-05-16 14:44:31,Pull the link out of the alternatives output when not specified,7414
e3ee778,James Cammarata,2014-05-16 08:46:59,Remove erroneous set of status_code causing a traceback in module uri,7416
df877f2,James Cammarata,2014-05-13 13:52:38,Check module_path permissions when creating ssh_wrapper for git,7375,lib/ansible/module_utils/basic.py
67d8df0,James Cammarata,2014-05-14 15:56:08,During vsphere config check attempt cast before marking values missing,7385
56515a3,James Cammarata,2014-05-14 09:59:12,Only chown on atomic move if the uid/gid don't match the src/tmp file,7372,lib/ansible/module_utils/basic.py
85bd681,James Cammarata,2014-05-13 15:54:32,Pass vars_files on to included playbooks too,7384,lib/ansible/playbook/__init__.py
85bd681,James Cammarata,2014-05-13 15:54:32,Pass vars_files on to included playbooks too,7384,lib/ansible/utils/__init__.py
360ffc4,James Cammarata,2014-05-14 01:45:35,Properly merge role conditionals in with pre-existing conditionals,7387,lib/ansible/playbook/play.py
19dbff9,James Cammarata,2014-05-13 15:13:13,Correctly cast the size_gb value for vpshere disks,7385
187619c,James Cammarata,2014-05-13 11:24:15,Use utils.combine_vars on vars_files data,7345,lib/ansible/playbook/play.py
d725636,Chris Church,2014-05-12 13:48:11,Correctly initialize combined_cache for hosts if setup is skipped,7364,lib/ansible/runner/__init__.py
bfc1201,James Cammarata,2014-05-12 12:27:07,"Make sure the docker data has a ""Names"" field before using it",7363
38c2c60,James Cammarata,2014-05-12 12:02:38,Do not base synchronize source on the inventory directory,7366,lib/ansible/runner/action_plugins/synchronize.py
fd27afd,James Cammarata,2014-05-09 16:27:46,Adding ansible_shell_type and basic environment construction on it,7352,lib/ansible/runner/__init__.py
9b9b4d5,James Cammarata,2014-05-09 00:29:31,Merge pull request #7058 from jkleckner/fix-vars_prompt-when-default-False,7057
2e2e5d5,James Cammarata,2014-05-08 13:09:36,Use the existing module_vars during the templating of module_vars,6979,lib/ansible/playbook/play.py
2e2e5d5,James Cammarata,2014-05-08 13:09:36,Use the existing module_vars during the templating of module_vars,6979,lib/ansible/runner/__init__.py
713657d,James Cammarata,2014-05-07 20:52:03,Make sure the default ec2_group egress rule is not removed,7309
393124e,James Cammarata,2014-05-07 09:59:13,Add pyc/pyo to ignore list for inventory directories,7308,lib/ansible/inventory/dir.py
b71a451,James Cammarata,2014-05-07 08:09:46,Close fds when running commands from the accelerate daemon,7307
5c70f39,James Cammarata,2014-05-07 08:09:46,Close fds when running commands from the accelerate daemon,7307
4d118d1,James Cammarata,2014-05-06 12:51:26,"Make sure dwim'd relative path ends in a ""/"" if the original does",7296,lib/ansible/runner/action_plugins/synchronize.py
537494c,James Cammarata,2014-05-06 08:43:37,Make sure distro variable is set if python-apt is installed,7295
faf733b,James Cammarata,2014-05-05 11:57:58,Removing zone choices that overly-limit available zones for gce,7270
d6f4d9b,Veeti Paananen,2014-05-04 18:22:00,Fix error handling on missing dest with unarchive,7107,lib/ansible/runner/action_plugins/unarchive.py
b753625,James Cammarata,2014-05-02 14:45:51,Refuse to convert a non-empty directory into a link with the file module,7254
deb532c,James Cammarata,2014-05-02 12:52:36,Remove OrderedDict references from runner,7256,lib/ansible/runner/__init__.py
50080b3,someda,2014-05-02 01:36:42,fix #7244 recursive copy fails when setting directory attributes,7244
54b1f82,James Cammarata,2014-05-01 10:34:53,Modify the way we set the localization environment,7060,lib/ansible/module_common.py
54b1f82,James Cammarata,2014-05-01 10:34:53,Modify the way we set the localization environment,7060,lib/ansible/module_utils/basic.py
54b1f82,James Cammarata,2014-05-01 10:34:53,Modify the way we set the localization environment,7060,lib/ansible/runner/__init__.py
d287179,James Cammarata,2014-04-29 20:01:51,Updating Makefile for setuptools change,7224
30e4759,James Cammarata,2014-04-29 16:11:23,Merge pull request #7208 from jf/copy-module,7193
ac1948c,James Cammarata,2014-04-29 15:46:48,Minor tweak to rsync_path construction in synchronize module,7182
0bf1a27,Jeffrey 'jf' Lim,2014-04-29 21:52:09,"Fix ""no_log=True"" option for copy module (fixes #7193)",7193,lib/ansible/runner/action_plugins/copy.py
50cd3a4,James Cammarata,2014-04-28 11:40:00,Make sure values are integers for certain hardware items for vpshere_guest,7180
a8d9470,Skyler Leigh Amador,2014-04-27 20:21:54,Remove --timeout option to rsync from synchronize defaults,6809
89fa9b7,James Cammarata,2014-04-23 13:44:36,Add parameters to get_url for the url username/password,6928,lib/ansible/module_utils/urls.py
5e598c5,James Cammarata,2014-04-17 13:18:57,Fix handling of non-JSON lines in responses,6962,lib/ansible/utils/__init__.py
e83a494,James Cammarata,2014-04-22 13:03:06,Make sure VARS_CACHE for hosts are updated with the play vars too,6979,lib/ansible/playbook/play.py
a6068b0,James Cammarata,2014-04-22 14:21:00,Fix collision in random filter name by merging functionality,7113,lib/ansible/runner/filter_plugins/core.py
c115c34,James Cammarata,2014-04-22 00:47:26,Set the default LANG to en_US.UTF-8 and also set LC_CTYPE,6737,lib/ansible/constants.py
c115c34,James Cammarata,2014-04-22 00:47:26,Set the default LANG to en_US.UTF-8 and also set LC_CTYPE,6737,lib/ansible/module_utils/basic.py
78b9a11,faust64,2014-04-21 19:44:47,Update facts.py,7093,lib/ansible/module_utils/facts.py
68c3054,James Cammarata,2014-04-21 11:32:22,Properly catch and decode unicode strings in module _log_invocation(),7084,lib/ansible/module_utils/basic.py
a32dd34,James Cammarata,2014-04-18 16:23:01,Make sure HostVars object is instantiated before assigning it,7006,lib/ansible/runner/__init__.py
46ec238,Jim Kleckner,2014-04-18 12:01:26,Fix #7057 missing False default for vars_prompt,7057,lib/ansible/callbacks.py
3715482,James Cammarata,2014-04-17 16:16:54,Determine selinux context for NFS mount points correctly,7009,lib/ansible/module_utils/basic.py
1ef0402,James Cammarata,2014-04-17 15:24:18,Make sure a default allow out rule exists if no other egress rules do,7027
337a005,Andreas Fleig,2014-04-17 03:51:19,apt_key: fix key lookup for 64 bit key ids,7018
a37a842,James Cammarata,2014-04-16 12:21:32,Check resource_tags value before using it in ec2_vpc,7024
e8b3363,James Cammarata,2014-04-15 20:38:39,Get the bin path for commands in the unarchive module,6927
f547733,James Cammarata,2014-04-15 15:03:52,Check to make sure the firewalld client is connected before proceeding,6911
d240d07,James Cammarata,2014-04-15 13:44:43,Changing SSL cert detection method to allow for auto-negotiation of SSL protocols,6904,lib/ansible/module_utils/urls.py
aad128b,James Tanner,2014-04-15 10:54:43,Use combined cache for templating module vars,6901,lib/ansible/runner/__init__.py
40b958e,James Cammarata,2014-04-14 16:35:16,Don't turn complex args back into a k=v string for the synchronize module,6951,lib/ansible/runner/action_plugins/synchronize.py
2cc4ac2,James Cammarata,2014-04-14 12:36:54,Catch traceback caused by permissions errors during a local md5 sum,6948,lib/ansible/utils/__init__.py
dfdc3b8,James Tanner,2014-04-10 16:06:35,Fixes #6929 remote file module doc fragments from copy and template,6929
4eb6268,James Tanner,2014-04-10 13:43:59,Refactor play._update_vars_files_for_host to make common functions and easier debugging,4883,lib/ansible/playbook/play.py
e834b23,Constantine Peresypkin,2014-04-10 14:13:23,fix issue #6932,6932
eebc72a,James Cammarata,2014-04-08 13:21:42,Add a timeout decorator for timing out functions that may hang,6891,lib/ansible/module_utils/facts.py
2d33cd1,James Tanner,2014-04-08 13:22:23,Fixes #6894 add missing file and remove debug line,6894,lib/ansible/utils/module_docs.py
2d33cd1,James Tanner,2014-04-08 13:22:23,Fixes #6894 add missing file and remove debug line,6894,lib/ansible/utils/module_docs_fragments/files.py
68cd725,James Tanner,2014-04-08 13:20:15,Fixes #6894 create docs fragment for files,6894,lib/ansible/utils/module_docs.py
567f381,James Cammarata,2014-04-08 11:42:29,Fixing newline escapes in lineinfile,5679
b2701d0,James Tanner,2014-04-07 12:44:34,Fixes #6780 Update version_added for source_dest_check in ec2 module,6780
b73cddc,James Cammarata,2014-04-07 09:42:27,"Revert ""Fix #5679 again after recent changes in core""",5679
318e752,James Tanner,2014-04-07 10:51:04,Fixes #6845 evaluate changed_when only if task is not skipped,6845,lib/ansible/runner/__init__.py
036c819,James Tanner,2014-04-04 16:36:38,Fixes #6857 Make the url parameter required for get_url,6857
5a65dc3,James Tanner,2014-04-04 13:05:33,Fixes #6820 fix erroneous missing vault password error when using the template module,6820,lib/ansible/runner/__init__.py
5a65dc3,James Tanner,2014-04-04 13:05:33,Fixes #6820 fix erroneous missing vault password error when using the template module,6820,lib/ansible/runner/action_plugins/template.py
5a65dc3,James Tanner,2014-04-04 13:05:33,Fixes #6820 fix erroneous missing vault password error when using the template module,6820,lib/ansible/utils/template.py
5a65dc3,James Tanner,2014-04-04 13:05:33,Fixes #6820 fix erroneous missing vault password error when using the template module,6820,lib/ansible/utils/vault.py
3ac7310,Peter Gehres,2014-03-09 12:35:45,Fix for #6353 adding a newline between assembled files,6353
ee0a0b4,James Cammarata,2014-04-03 15:26:02,Allow isprintable() util function to work with unicode,6842,lib/ansible/utils/string_functions.py
cca0281,James Tanner,2014-04-03 15:21:54,Fixes #6750 Check git subcommand for --remote and expose errors,6750
b660062,James Tanner,2014-04-03 13:53:43,Fixes #6454 verify ec2 key fingerprints,6454
cdc0819,James Tanner,2014-04-03 12:02:40,Fixes #6088 turn off sudo and su if the connection is local the sudo user matches the current user,6088,lib/ansible/runner/__init__.py
317c2f4,James Cammarata,2014-04-02 19:46:51,Fixes to variable issues introduced by recent changes,6801,lib/ansible/playbook/play.py
0ad855f,Michael DeHaan,2014-04-02 19:17:59,Merge pull request #6828 from hlieberman/devel,6812
a6a4680,James Cammarata,2014-04-02 16:13:22,Fix variable naming issue in _load_tasks(),6800,lib/ansible/playbook/play.py
6f34a63,James Cammarata,2014-04-02 15:52:08,Differentiate decryption failures from empty data files in ansible-vault,6822,lib/ansible/utils/vault.py
eb15d2f,James Cammarata,2014-04-02 15:25:17,Fix issue with sysctl parameter parsing introduced by 0e8c7b1,6806
684d46b,James Cammarata,2014-04-02 14:25:24,Fixing some parsing issues in authorized_key module,6700
ba4838c,James Cammarata,2014-04-01 22:14:35,Adding wait/wait_timeout parameters to the ec2_key module,6455
612a1a6,James Cammarata,2014-03-31 15:31:10,Apply extra vars after all other vars have been merged in a play,6677,lib/ansible/playbook/play.py
f23bb34,James Cammarata,2014-03-31 13:37:43,Catch errors when duping stdin,6657,lib/ansible/runner/__init__.py
2492c27,James Tanner,2014-03-31 12:25:40,Fixes #5307 set relative paths to the files dir for roles and the inventory dir for non-role tasks,5307,lib/ansible/runner/action_plugins/synchronize.py
b698f7a,James Cammarata,2014-03-30 01:34:33,Add option to create host_key directory if it doesn't exist,6731,lib/ansible/module_utils/known_hosts.py
6e809c2,James Cammarata,2014-03-29 23:47:11,Removing wait loop around initial state check during registration,6543
c1f4142,James Tanner,2014-03-27 11:47:49,Fixes #4109 Filter plays by tags when using --list-hosts,4109
e093131,James Cammarata,2014-03-26 13:20:52,Make async jid's unique per host,5582,lib/ansible/runner/poller.py
8991e40,James Tanner,2014-03-26 13:29:34,Fixes #6705 Give each role a unique uuid and apply tags only to tasks matching the uuid,6705,lib/ansible/playbook/play.py
9ede6f7,James Cammarata,2014-03-26 12:01:15,Convert gather_facts to a boolean value if it is not None,5618,lib/ansible/playbook/play.py
2a976ac,James Tanner,2014-03-26 11:28:43,Fixes #5059 Ignore lookup failures when templating a task name,5059,lib/ansible/utils/template.py
7a3fa63,James Cammarata,2014-03-25 20:45:04,Fix for unicode environment variable handling,5395,lib/ansible/runner/__init__.py
3194fbd,James Tanner,2014-03-25 16:07:05,Fixes #6655 catch unicode encoding errors before sending to syslog,6655,lib/ansible/module_utils/basic.py
c9bf7eb,James Cammarata,2014-03-25 13:59:57,Don't run {failed|changed}_when checks until async_status is done,5117,lib/ansible/runner/__init__.py
4ea12c1,James Cammarata,2014-03-25 13:00:38,Make sure stat of dest is available in atomic_move,6682,lib/ansible/module_utils/basic.py
f9018a6,James Tanner,2014-03-25 13:32:11,Ensure handlers run when meta tasks are defined and add handler integration tests,6678,lib/ansible/playbook/__init__.py
8c7828d,James Cammarata,2014-03-25 11:56:55,Tweaking error message resulting from undefined template variables,5114,lib/ansible/utils/template.py
846933d,James Cammarata,2014-03-25 11:41:00,Make inventory parsing error detection smarter,5113,lib/ansible/inventory/__init__.py
bc93732,James Cammarata,2014-03-24 16:32:31,Catch permissions errors related to opening a known_hosts file in modules,6644,lib/ansible/module_utils/known_hosts.py
dc658ea,James Cammarata,2014-03-24 15:59:43,Check to make sure the host is in the inventory vars cache before clearing it,6660,lib/ansible/runner/action_plugins/group_by.py
db34539,James Cammarata,2014-03-24 15:10:43,Fixing ownership when atomic_move is creating a file while sudo'ing,6647,lib/ansible/module_utils/basic.py
3ea5d57,James Cammarata,2014-03-19 12:59:06,Acclerate improvements,5171,lib/ansible/constants.py
3ea5d57,James Cammarata,2014-03-19 12:59:06,Acclerate improvements,5171,lib/ansible/runner/connection_plugins/accelerate.py
14499e8,James Tanner,2014-03-20 16:09:58,Fixes #4325 allow async and poll parameters to be templated vars,4325,lib/ansible/playbook/task.py
ea5186c,James Tanner,2014-03-20 13:55:02,Fixes #6590 add set_remote_user parameter to synchronize,6590,lib/ansible/runner/action_plugins/synchronize.py
95c79ad,James Tanner,2014-03-20 13:12:33,Fixes #4239 merge injects with new vars loaded from files,4239,lib/ansible/playbook/play.py
d327e3d,James Tanner,2014-03-20 11:55:46,Fixes #5622 included tasks in roles now inherit tags from the role,5622,lib/ansible/playbook/play.py
bf251e3,James Cammarata,2014-03-07 14:35:18,Correct overly broad import from chube in linode inventory script,4875,plugins/inventory/linode.py
5f42804,James Tanner,2014-03-19 15:42:40,Fixes #6582 Re-add regex to ignore untracked files that were never tracked,6582
a9000e7,James Cammarata,2014-03-19 14:09:03,Making the error messages for bad key/dir permissions more understandable,6254,lib/ansible/utils/__init__.py
4090441,James Tanner,2014-03-19 14:36:52,Fixes #6579 allow for vault passwords ending with newline chars,6579,test/units/TestVaultEditor.py
67517e9,James Tanner,2014-03-19 10:30:10,Fixes #6567 put the git wrapper script in the module temp dir,6567,lib/ansible/module_utils/basic.py
324a943,James Tanner,2014-03-18 21:21:18,Fixes #6548 correct issues from rhn_register refactoring,6548
eb7717a,James Cammarata,2014-03-18 12:30:54,Make sure all tags are in a list before merging for role deps,6557,lib/ansible/playbook/play.py
4980787,James Tanner,2014-03-18 12:21:26,Fixes #6550 Use shell for pipe lookup subprocess.popen calls,6550,lib/ansible/runner/lookup_plugins/pipe.py
3f5440f,James Cammarata,2014-03-18 10:17:44,Make modules set a valid working directory,6546,lib/ansible/module_utils/basic.py
cf0a0ca,James Tanner,2014-03-18 09:30:21,Fixes #6519 Properly handle state=absent in sysctl module,6519
db3d2e1,James Tanner,2014-03-18 09:03:55,Fixes #6542 rewrite test string for osx compatibility,6542,test/units/TestModuleUtilsBasic.py
84908a5,James Cammarata,2014-03-17 23:00:50,Don't filter role deps on tags,6439,lib/ansible/playbook/play.py
7c5ad1f,James Tanner,2014-03-17 22:21:30,Fixes #6539 Workaround py26 vs py27 difflib results,6539,test/units/TestUtils.py
94e3350,Michael DeHaan,2014-03-17 17:14:32,Catch a unquoted line error.  Fixes #6532,6532,lib/ansible/runner/__init__.py
94e3350,Michael DeHaan,2014-03-17 17:14:32,Catch a unquoted line error.  Fixes #6532,6532,lib/ansible/runner/action_plugins/assemble.py
94e3350,Michael DeHaan,2014-03-17 17:14:32,Catch a unquoted line error.  Fixes #6532,6532,lib/ansible/utils/__init__.py
ad70e9b,James Tanner,2014-03-17 16:54:25,Fixes #6227 skip non-unicode strings and catch decode errors silently in template_from_string,6227,lib/ansible/utils/template.py
70f4e08,James Tanner,2014-03-17 15:03:05,Fixes #6467 ansible command should not assume sudo if ask_sudo_pass or sudo_user,6467
7edee91,James Cammarata,2014-03-17 11:28:01,Fixing a bug in role tag handling where only the first tag was used,6517,lib/ansible/playbook/play.py
